Aeg,Temperatuur,Niiskus,&Otilde;hur&otilde;hk,Tuulekiirus,Tuulesuund,Sademed,Kiirgusvoog
2021-12-0608:50:00,-15.8613815789,82.2270394737,1018.9442,2.67182546217885,75.3208079679923,0,7.04392933294
2021-12-0608:55:00,-15.9531648352,81.9542197802,1018.9247,2.76982541107688,81.5044883490094,0,7.76787381149
2021-12-0609:00:00,-15.9683114035,82.1742105263,1018.91503333,2.25906212225831,70.2268642883695,0,8.83233782378
2021-12-0609:05:00,-15.9713596491,82.335504386,1018.896,3.07094825231601,88.8151733545416,0,9.853289451
2021-12-0609:10:00,-15.9894065934,82.2242197802,1018.92693333,2.9059995616588,81.6609593248126,0,11.7239710538
2021-12-0609:15:00,-15.9924342105,82.0478947368,1018.98743333,2.5487840232185,75.1612695994559,0,14.3231882842
2021-12-0609:20:00,-16.1103070175,81.6295833333,1018.99913333,2.53701626336048,75.4020395650537,0,15.8885457411
2021-12-0609:25:00,-16.0941978022,81.8645934066,1019.0094,2.95993028358449,69.3841811734591,0,17.4343324371
2021-12-0609:30:00,-16.2179120879,81.7981978022,1019.036,2.92309670770049,76.7872489733653,0,18.9209306277
2021-12-0609:35:00,-16.1942982456,82.4021491228,1019.05706667,2.6709062823371,84.0034669142712,0,22.0102344275
2021-12-0609:40:00,-16.241032967,82.3761318681,1019.10903333,3.11547907123605,83.2546034882172,0,24.7644627395
2021-12-0609:45:00,-16.2085745614,82.2596710526,1019.132,3.30229837522367,72.6818518205961,0,25.4858133714
2021-12-0609:50:00,-16.2448684211,82.2206578947,1019.10533333,3.35964126672443,83.0089296216982,0,26.6271894974
2021-12-0609:55:00,-16.2384835165,82.3441098901,1019.07196667,3.18836691489982,86.998042714942,0,30.2781825393
2021-12-0610:00:00,-16.1444517544,82.5286622807,1019.02663333,2.52484000818754,83.5415665254929,0,31.930457767
2021-12-0610:05:00,-16.0582197802,82.411978022,1019.0076412,2.60158838987785,61.4019025243248,0,34.6931061407
2021-12-0610:10:00,-16.0551096491,82.0952192982,1018.9323,2.45455395236476,51.3884339814601,0,37.793405781
2021-12-0610:15:00,-16.0545714286,82.072,1018.92716667,2.50876947898378,42.9097151952777,0,41.8659496316
2021-12-0610:20:00,-16.1202631579,81.9221052632,1018.931,2.80906875934396,49.7724450536125,0,44.8699469024
2021-12-0610:25:00,-16.0483552632,81.9134429825,1018.90213333,2.83547652981137,44.1550525878404,0,50.0645729252
2021-12-0610:30:00,-16.0898461538,81.239978022,1018.83303333,2.7257423253176,61.776383488599,0,53.7599721076
2021-12-0610:35:00,-16.0443640351,81.5890350877,1018.77493333,1.74506784492832,66.6211658706611,0,57.2539797584
2021-12-0610:40:00,-15.9587280702,81.4168201754,1018.74746667,2.76752108583757,39.3621424053572,0,58.3004659012
2021-12-0610:45:00,-16.0473626374,81.0737362637,1018.7106,1.97232957540766,66.547177185806,0,62.0859729104
2021-12-0610:50:00,-15.9841447368,81.4864912281,1018.7511,1.45691980990719,78.7953444544689,0,67.3170167829
2021-12-0610:55:00,-15.9505701754,81.2108333333,1018.7164,2.51942576235417,35.9796796971911,0,71.773783273
2021-12-0611:00:00,-16.0793406593,81.0231428571,1018.6777,1.94992280021686,60.8167284590895,0,74.8498771066
2021-12-0611:05:00,-16.0162938596,80.7860526316,1018.6012,2.33471910071588,31.2901870385297,0,79.5709705391
2021-12-0611:10:00,-16.1444736842,80.5648684211,1018.5827,2.62145271960246,41.8708924307612,0,90.3370950406
2021-12-0611:15:00,-16.1009450549,80.8608791209,1018.56003333,1.78991499815634,64.5781139251081,0,120.372007588
2021-12-0611:20:00,-15.9403508772,79.769627193,1018.47293333,2.36907070706415,39.6834116535357,0,136.808311456
2021-12-0611:25:00,-16.2289035088,79.6534210526,1018.42206667,2.16546895025394,45.1504534808932,0,154.593393928
2021-12-0611:30:00,-16.1062637363,79.5331648352,1018.45880399,2.21254876634894,49.4026610771241,0,167.614412595
2021-12-0611:35:00,-16.2761403509,79.2526754386,1018.4193,3.20279236944975,29.6586216383255,0,184.519229936
2021-12-0611:40:00,-16.364495614,80.1720394737,1018.36916667,2.51335354176502,34.2818756795353,0,186.328234561
2021-12-0611:45:00,-16.2198681319,80.2157582418,1018.3311,3.03474057427072,37.3001759700545,0,156.753973667
2021-12-0611:50:00,-16.3234868421,79.6565131579,1018.35346667,2.16626766180208,53.5658991763644,0,142.88460921
2021-12-0611:55:00,-16.1172527473,79.153032967,1018.39813333,2.05436586032176,58.6362970954065,0,137.872551064
2021-12-0612:00:00,-16.1941008772,78.3402850877,1018.42733333,2.28908366567765,53.8187361347097,0,136.013472404
2021-12-0612:05:00,-16.2983552632,78.3959210526,1018.3869,1.93833886589208,84.7288097141737,0,136.300667684
2021-12-0612:10:00,-16.5018021978,78.1738681319,1018.365,2.70497142295954,92.8145855850778,0,135.983253022
2021-12-0612:15:00,-16.6922587719,79.162127193,1018.35263333,2.60304380497621,96.9394349461542,0,136.266042658
2021-12-0612:20:00,-16.5246052632,79.2964473684,1018.32896667,1.97156488737726,82.7475916195808,0,134.871561743
2021-12-0612:25:00,-16.7648464912,78.6711622807,1018.347,2.55026455603641,83.0373096535006,0,133.225400335
2021-12-0612:30:00,-16.7506798246,79.2047587719,1018.3395,2.32410005378426,89.9876735556497,0,132.282949978
2021-12-0612:35:00,-16.944043956,78.9245054945,1018.30336667,2.57036581952464,98.4241446851701,0,130.692771497
2021-12-0612:40:00,-17.0652192982,79.1882675439,1018.3163,2.66218216971007,97.7178315153953,0,128.899959187
2021-12-0612:45:00,-17.2722149123,79.2647807018,1018.36716667,3.21922689740013,84.8405106338373,0,121.188447416
2021-12-0612:50:00,-17.3237938596,79.6381578947,1018.37093333,2.94885723781735,82.9784719716142,0,124.097293332
2021-12-0612:55:00,-17.3380921053,79.5562938596,1018.283,2.42950996609341,78.1212915586545,0,120.540478731
2021-12-0613:00:00,-17.1180921053,78.9519298246,1018.23591362,2.44935876366142,86.9001971220195,0,118.994133536
2021-12-0613:05:00,-17.5102637363,78.842,1018.13866667,2.87122965504571,91.3911759926276,0,115.763700761
2021-12-0613:10:00,-17.5344517544,79.6524780702,1018.0178,3.19767936271542,86.2069916920657,0,113.709974043
2021-12-0613:15:00,-17.5088157895,79.3714254386,1017.98056667,2.85553087714828,78.811430793775,0,108.845302177
2021-12-0613:20:00,-17.591622807,79.4248245614,1017.99096667,3.00677922962336,85.1979437052493,0,107.237394195
2021-12-0613:25:00,-17.2599122807,79.3301973684,1018.014,2.47124681649882,86.4171334473232,0,103.321994101
2021-12-0613:30:00,-17.590877193,78.6297368421,1018.02386667,3.01930731139197,91.7494274747272,0,99.8375759228
2021-12-0613:35:00,-17.6847912088,79.3953186813,1018.05213333,3.00590389442178,89.6568984800514,0,96.7470413511
2021-12-0613:40:00,-17.6573245614,79.7325877193,1017.99793333,2.68879365206321,90.8328763519027,0,92.0288317824
2021-12-0613:45:00,-17.5109649123,79.6302850877,1017.98256667,2.10725549275263,89.152554790769,0,87.4241199949
2021-12-0613:50:00,-17.5420879121,79.2169450549,1017.99033333,2.42312424317186,96.853799770164,0,82.8310154237
2021-12-0613:55:00,-17.656622807,79.2440570175,1017.9312,2.87603072550134,90.8123396112456,0,78.1910844967
2021-12-0614:00:00,-17.6346052632,79.4622368421,1017.87306667,2.87429215688402,84.8691426565548,0,74.1025063783
2021-12-0614:05:00,-17.6222149123,79.4584429825,1017.8168,2.30475649415749,73.7183910056243,0,67.7864618524
2021-12-0614:10:00,-17.5470394737,79.2113377193,1017.8405,2.12876681870109,82.8815213434378,0,58.5443668677
2021-12-0614:15:00,-17.6370833333,79.1790350877,1017.84103333,2.35840174572445,83.7182722427033,0,32.1654827378
2021-12-0614:20:00,-17.7292763158,79.6085964912,1017.87275748,2.13796305393709,92.5172581338686,0,23.1704937238
2021-12-0614:25:00,-17.8069298246,79.8990131579,1017.93976667,2.36319547178121,95.493450024636,0,18.2585241223
2021-12-0614:30:00,-17.8695833333,80.2115789474,1017.97036667,2.08088507412978,87.0755021030343,0,19.9135581002
2021-12-0614:35:00,-17.9298026316,80.3949342105,1017.96546667,2.55737420424848,101.494472985288,0,18.6620882903
2021-12-0614:40:00,-18.046043956,80.6152747253,1017.94473333,2.88024309681251,98.2965298300987,0,17.9711875885
2021-12-0614:45:00,-18.0866666667,80.8992324561,1017.9497,2.68668785559521,93.9414508297621,0,17.3694193719
2021-12-0614:50:00,-18.0887719298,80.9933333333,1017.95576667,2.35095341393952,81.7685381957345,0,15.7852783221
2021-12-0614:55:00,-18.0918241758,80.9830549451,1017.95853333,2.76945272020384,78.3653428938902,0,13.1254604849
2021-12-0615:00:00,-18.0890350877,81.0765131579,1017.9595,2.80397942194313,79.6002832720414,0,10.3734607817
2021-12-0615:05:00,-18.1268201754,81.144495614,1017.9187,2.04486663631893,90.9876075706656,0,8.52996359755
2021-12-0615:10:00,-18.3021491228,81.1248245614,1017.9552,2.33222458128917,102.937948464404,0,8.00611556767
2021-12-0615:15:00,-18.4077850877,81.3552412281,1017.99833333,2.06710386924557,103.153029760561,0,5.95279862836
2021-12-0615:20:00,-18.501956044,81.5442197802,1018.01676667,2.05024674886951,99.8171162604568,0,6.53865711736
2021-12-0615:25:00,-18.5729824561,81.8871052632,1018.04946667,1.85308820415033,106.686139549461,0,5.92486771734
2021-12-0615:30:00,-18.6812719298,82.0277850877,1018.0968,1.92580130488656,96.8010731554162,0,4.50878250431
2021-12-0615:35:00,-18.7473026316,82.3229166667,1018.12126667,2.12656458481815,100.974356715923,0,3.67432984293
2021-12-0615:40:00,-18.7745833333,82.6430263158,1018.09833333,2.13869303200316,102.776212560827,0,4.09610323234
2021-12-0615:45:00,-18.8188596491,82.919495614,1018.00076412,2.02128336054377,100.05299943919,0,3.55179870375
2021-12-0615:50:00,-18.8217982456,83.3136403509,1017.96936667,1.90603788328039,99.7778614218296,0,2.81128110006
2021-12-0615:55:00,-18.748,83.6974725275,1018.00586667,1.68759850432665,105.260577830839,0,2.6761438651
2021-12-0616:00:00,-18.6653947368,83.6229605263,1017.97266667,1.47385673916071,113.208927129915,0,1.84088167342
2021-12-0616:05:00,-18.7200438596,83.4524342105,1017.88703333,1.68085735005978,99.2341024953916,0,2.23196662807
2021-12-0616:10:00,-18.758377193,83.8955921053,1017.8333,1.67391296285745,94.1218313329996,0,2.32713794173
2021-12-0616:15:00,-18.7159210526,84.3014035088,1017.84016667,1.53289555799999,78.7612328094617,0,2.57662683187
2021-12-0616:20:00,-18.5527912088,84.3477582418,1017.82406667,0.61995717383403,61.8056593220263,0,2.47303620505
2021-12-0616:25:00,-18.5204166667,83.9332236842,1017.79873333,0.891064034620382,37.7063160978855,0,2.57878112439
2021-12-0616:30:00,-18.5373245614,84.1428508772,1017.7499,1.48176881305662,38.8112312036041,0,2.37847745043
2021-12-0616:35:00,-18.4217324561,84.2927412281,1017.67496667,2.01280400122841,42.5036419884616,0,2.66428063229
2021-12-0616:40:00,-18.3591447368,83.9928070175,1017.72706667,1.61694250492592,42.5188819175614,0,2.77978479794
2021-12-0616:45:00,-18.3743859649,83.8963596491,1017.74006667,1.51189919474462,48.5660682988486,0,2.61527314404
2021-12-0616:50:00,-18.4710745614,83.9717324561,1017.70863333,1.88339604265067,96.9789570393941,0,2.63193212636
2021-12-0616:55:00,-18.659030837,84.4197577093,1017.68273333,2.77277473703889,104.007384526088,0,3.07310945055
2021-12-0617:00:00,-18.7747368421,84.8162061404,1017.66213333,2.62731013253099,97.1463852266623,0,2.83426931018
2021-12-0617:05:00,-18.7841885965,85.1574122807,1017.61043333,2.33259700870082,81.4957726669327,0,2.33438616972
2021-12-0617:10:00,-18.7494945055,85.2795384615,1017.5996,2.61990740347398,92.1185332254835,0,2.05427390704
2021-12-0617:15:00,-18.7336403509,85.1581578947,1017.59285714,2.24628135126208,90.1362497373031,0,2.11034001202
2021-12-0617:20:00,-18.7360526316,84.9981798246,1017.5704,2.23384359991672,92.698413729882,0,2.13856404394
2021-12-0617:25:00,-18.7255384615,84.9012967033,1017.59963333,2.21210398213506,82.5506135956522,0,2.15855773418
2021-12-0617:30:00,-18.6725877193,84.7847807018,1017.54843333,2.23031929593176,90.4780442584257,0,2.77381277182
2021-12-0617:35:00,-18.6864473684,84.3588377193,1017.4707,1.55961299375126,97.0264399915976,0,2.10121555162
2021-12-0617:40:00,-18.6676535088,84.040372807,1017.48646667,1.37322323911462,86.9151377735576,0,0.793789928724
2021-12-0617:45:00,-18.6714473684,83.9948026316,1017.50866667,1.41286474317254,91.1091914226732,0,2.21466022283
2021-12-0617:50:00,-18.6911403509,83.971622807,1017.45183333,1.06335705268023,28.8177588352698,0,2.520945793
2021-12-0617:55:00,-18.701622807,84.07,1017.44493333,1.5850921178401,25.5445220375755,0,2.48140164831
2021-12-0618:00:00,-18.7074945055,83.9296043956,1017.42226667,1.1187312281437,62.8826838457279,0,2.4850971125
2021-12-0618:05:00,-18.6991247265,83.7967396061,1017.4565,1.33199284011876,28.473025727831,0,2.3950221397
2021-12-0618:10:00,-18.7031428571,83.6667692308,1017.47476667,1.09640860290035,72.863364834567,0,2.30865851181
2021-12-0618:15:00,-18.7862280702,83.5605482456,1017.43273333,1.55647791318609,94.1568664771692,0,2.29702872521
2021-12-0618:20:00,-18.816995614,83.6606140351,1017.38553333,1.67723801564093,96.6363286959418,0,2.28834648497
2021-12-0618:25:00,-18.846622807,83.7188815789,1017.37813333,1.68231410335915,104.163381970415,0,2.21651365042
2021-12-0618:30:00,-18.8529010989,83.7602857143,1017.4073,2.21681375190272,100.345417456033,0,2.1651628038
2021-12-0618:35:00,-18.9706798246,83.6295394737,1017.36142857,2.41276141941425,95.3840369176798,0,2.30759537708
2021-12-0618:40:00,-19.0388815789,83.6170394737,1017.30556667,1.8769991402687,83.8938367430524,0,2.36564643028
2021-12-0618:45:00,-19.0569736842,83.5830263158,1017.2488,1.80662948987349,93.086754458907,0,2.00300151827
2021-12-0618:50:00,-19.0662417582,83.5687032967,1017.1709,2.02663363674085,90.1672727148133,0,1.91476402691
2021-12-0618:55:00,-19.0973464912,83.5623245614,1017.0782,2.09491003335399,95.5939799423905,0,2.00257604748
2021-12-0619:00:00,-19.1069450549,83.5956263736,1017.08813333,2.1337967675829,97.2879070714311,0,1.67393735915
2021-12-0619:05:00,-19.1531359649,83.5565789474,1017.10733333,1.66339497190819,87.1355593158196,0,1.15120163344
2021-12-0619:10:00,-19.1852412281,83.5779605263,1017.11066667,1.28174588311759,89.0418562712163,0,0.11452308868
2021-12-0619:15:00,-19.2001315789,83.599122807,1017.03673333,1.25413218061363,81.2969589481605,0,0.763771312602
2021-12-0619:20:00,-19.1964912281,83.5843859649,1017.01806667,1.3521884752391,88.7827546903651,0,0
2021-12-0619:25:00,-19.1883114035,83.5580701754,1016.99483333,1.44169796194356,91.2436871527312,0,1.38587572498
2021-12-0619:30:00,-19.1849342105,83.5000877193,1016.97973333,1.31948947232232,90.1747765897555,0,1.72083397011
2021-12-0619:35:00,-19.1608991228,83.5000877193,1017.0216,1.17068660984579,94.0185796649563,0,1.74488998568
2021-12-0619:40:00,-19.0997807018,83.5540789474,1017.01966667,1.30868080791837,102.740760797461,0,1.78481556844
2021-12-0619:45:00,-19.0681978022,83.5688791209,1017.00263333,1.43710688006224,96.7541297154152,0,1.68789544358
2021-12-0619:50:00,-19.0786403509,83.4967982456,1016.98543333,1.12084553775883,103.61842642165,0,1.12326907279
2021-12-0619:55:00,-18.9925,83.3867763158,1016.94413333,0.442055914342398,44.4365905186548,0,1.2138143465
2021-12-0620:00:00,-19.4034725275,82.4393846154,1016.9273,0.964201258095374,28.0100825271767,0,1.60201398526
2021-12-0620:05:00,-19.5179166667,82.6216008772,1016.91209302,0.889681088188659,55.0111453311217,0,1.24379811749
2021-12-0620:10:00,-19.4984210526,82.8232236842,1016.88203333,0.869400867535927,68.6447650334269,0,0.855007551601
2021-12-0620:15:00,-19.4357675439,82.9374780702,1016.8187,0.662074287997852,63.1571219548391,0,1.17096674657
2021-12-0620:20:00,-19.5705494505,82.5534505495,1016.76226667,0.913640325837988,40.0266649030695,0,1.68632433599
2021-12-0620:25:00,-19.6696491228,82.4567982456,1016.7584,0.779838691653601,75.8416934608998,0,1.12509075848
2021-12-0620:30:00,-19.4054605263,83.1506359649,1016.7424,1.0752330200164,103.210846333192,0,1.52909410763
2021-12-0620:35:00,-19.260745614,83.2907017544,1016.6792,1.12516068266073,108.350944559663,0,1.69008976967
2021-12-0620:40:00,-19.1131798246,83.3917763158,1016.62183333,1.09041309314541,110.001258439427,0,1.90233612669
2021-12-0620:45:00,-19.0656923077,83.118967033,1016.59026667,0.858307210362998,107.729518749334,0,1.88134307672
2021-12-0620:50:00,-18.8853070175,83.1284868421,1016.56813333,0.93467468211613,123.147990906467,0,1.635265031
2021-12-0620:55:00,-19.2535087719,82.5720614035,1016.5257,1.4323695081393,115.836507893135,0,1.84575164896
2021-12-0621:00:00,-19.4234868421,82.8039473684,1016.51833333,1.29223569320986,109.057729909102,0,1.68416940724
2021-12-0621:05:00,-19.3171929825,83.3559429825,1016.56546667,1.59565703138411,129.353367680754,0,1.95683552786
2021-12-0621:10:00,-19.0579824561,83.5536842105,1016.56333333,1.05056910744315,117.84441653396,0,1.64740586639
2021-12-0621:15:00,-19.423032967,82.6155824176,1016.56113333,0.64783241858481,91.903333214547,0,1.68846644449
2021-12-0621:20:00,-19.5896491228,82.6181140351,1016.47376667,0.677939021766961,93.3295498244209,0,1.48114462856
2021-12-0621:25:00,-19.4797149123,82.9894298246,1016.37438538,0.472611365305211,93.2460673368077,0,1.50338011099
2021-12-0621:30:00,-19.8773245614,81.9107236842,1016.30923333,0.532018602705742,300.810229163695,0,1.35170149714
2021-12-0621:35:00,-20.3914912281,81.0526973684,1016.3276,0.827421406282927,322.445504907392,0,1.36333760117
2021-12-0621:40:00,-20.5084868421,81.4491447368,1016.31046667,0.855135741239357,338.373746545107,0,1.53621720677
2021-12-0621:45:00,-20.5943421053,81.6095614035,1016.3118,1.25391574655705,4.78900299563825,0,1.93825390148
2021-12-0621:50:00,-20.6932894737,81.6285526316,1016.301,1.35352431628318,4.44317000423663,0,1.92012877457
2021-12-0621:55:00,-20.9059868421,81.3614035088,1016.29043333,1.38192828115182,13.3131749806856,0,2.04240048259
2021-12-0622:00:00,-21.2152747253,80.981032967,1016.28793333,1.46993332393192,24.7610069012956,0,1.67048776416
2021-12-0622:05:00,-21.2048464912,81.327127193,1016.31463333,0.949727905266022,38.2160850807379,0,1.27893822721
2021-12-0622:10:00,-21.1600657895,81.4728289474,1016.3351,0.825851896368907,32.8070539498232,0,1.62246285318
2021-12-0622:15:00,-21.1359429825,81.5102850877,1016.34456667,1.28255585740392,27.0973174876607,0,0.178522742999
2021-12-0622:20:00,-21.1763815789,81.5621929825,1016.40546667,1.37182741693759,29.0945598055721,0,0.569061834058
2021-12-0622:25:00,-21.2078508772,81.6266447368,1016.41966667,1.42617732079402,32.9631943358233,0,0.339046019518
2021-12-0622:30:00,-21.1461403509,81.8279824561,1016.36593333,1.55261491151934,33.8590303121417,0,0.602191852138
2021-12-0622:35:00,-21.1846929825,81.8891666667,1016.37486667,1.68773420681315,33.5411443276933,0,0.776729061087
2021-12-0622:40:00,-21.2655604396,81.7631208791,1016.369,1.61625336443751,30.8712455166699,0,1.17328250304
2021-12-0622:45:00,-21.2817763158,81.7960745614,1016.34083333,1.39456948205451,30.5446328627841,0,1.68242330957
2021-12-0622:50:00,-21.2262280702,81.8319298246,1016.3396,1.16071649291688,32.9419732645121,0,1.88305433302
2021-12-0622:55:00,-21.1996491228,81.7366008772,1016.30993355,0.967427336974897,38.0769101986009,0,2.0696364112
2021-12-0623:00:00,-21.2372587719,81.61375,1016.33696667,0.856330053225755,45.471936270251,0,1.89164361715
