timestamp,radiation_flux
2021-12-03 04:55:00,2.30265076111
2021-12-03 05:00:00,2.19563106426
2021-12-03 05:05:00,2.12220577033
2021-12-03 05:10:00,2.05704473626
2021-12-03 05:15:00,2.13485381153
2021-12-03 05:20:00,2.19087945522
2021-12-03 05:25:00,2.19275224406
2021-12-03 05:30:00,2.31217221171
2021-12-03 05:35:00,2.21504181086
2021-12-03 05:40:00,2.2665809454
2021-12-03 05:45:00,2.22414094336
2021-12-03 05:50:00,2.09206232498
2021-12-03 05:55:00,1.7860668714
2021-12-03 06:00:00,2.13249058821
2021-12-03 06:05:00,2.06181609588
2021-12-03 06:10:00,1.9919873291
2021-12-03 06:15:00,2.02268722322
2021-12-03 06:20:00,3.23587551341
2021-12-03 06:25:00,3.6609702356
2021-12-03 06:30:00,4.15356352691
2021-12-03 06:35:00,4.1107302703
2021-12-03 06:40:00,4.07733700202
2021-12-03 06:45:00,3.66536252417
2021-12-03 06:50:00,3.32377309465
2021-12-03 06:55:00,3.39832581341
2021-12-03 07:00:00,3.1301724281
2021-12-03 07:05:00,3.27035077015
2021-12-03 07:10:00,3.00462203689
2021-12-03 07:15:00,2.85518299113
2021-12-03 07:20:00,3.30580845671
2021-12-03 07:25:00,3.36512945248
2021-12-03 07:30:00,3.0638514466
2021-12-03 07:35:00,3.23084278067
2021-12-03 07:40:00,2.72961810634
2021-12-03 07:45:00,2.56970011397
2021-12-03 07:50:00,1.58696087584
2021-12-03 07:55:00,1.25296405698
2021-12-03 08:00:00,2.01972857911
2021-12-03 08:05:00,2.13635290737
2021-12-03 08:10:00,2.61652214789
2021-12-03 08:15:00,3.2033820705
2021-12-03 08:20:00,3.1550271056
2021-12-03 08:25:00,2.85264734302
2021-12-03 08:30:00,3.20090174829
2021-12-03 08:35:00,3.55253470255
2021-12-03 08:40:00,4.60090279796
2021-12-03 08:45:00,5.70816371379
2021-12-03 08:50:00,6.5768208185
2021-12-03 08:55:00,6.43210743592
2021-12-03 09:00:00,5.76795214877
2021-12-03 09:05:00,6.76201242057
2021-12-03 09:10:00,7.49224032754
2021-12-03 09:15:00,8.54928014757
2021-12-03 09:20:00,9.77247455704
2021-12-03 09:25:00,11.1015184168
2021-12-03 09:30:00,13.0961472018
2021-12-03 09:35:00,12.7690678707
2021-12-03 09:40:00,14.00669299
2021-12-03 09:45:00,17.711068512
2021-12-03 09:50:00,19.3457352982
2021-12-03 09:55:00,21.9569908979
2021-12-03 10:00:00,22.6727666484
2021-12-03 10:05:00,23.7060934114
2021-12-03 10:10:00,25.3884763349
2021-12-03 10:15:00,26.2410164052
2021-12-03 10:20:00,28.7591230179
2021-12-03 10:25:00,28.5218052279
